job_id,num_gpu,submit_time,iterations,model_name,batch_size,duration,interval,iteration_time,resource_time_0,resource_time_1,resource_time_2,priority
120,8,616017000,1769,dqn,128,890000,113000,509,435,8,0.5,0
121,8,616035000,723,vgg16,16,139000,18000,214,82,75,66,0
122,8,616393000,700,vgg19,16,138000,149000,226,82,88,60,1
123,8,617767000,535,shufflenet_v2_x1_0,128,490000,160000,957,769,57,10,1
124,8,619338000,4567,vgg16,16,877000,231000,214,82,75,66,1
125,8,620333000,2505,vgg16,16,481000,26000,214,82,75,66,0
126,8,620921000,974,shufflenet_v2_x1_0,128,892000,14000,957,769,57,10,1
127,8,621499000,5213,vgg19,16,1027000,578000,226,82,88,60,0
128,8,622847000,11010,vgg16,16,2114000,140000,214,82,75,66,1
129,8,624875000,4614,vgg16,16,886000,368000,214,82,75,66,0
130,8,626030000,442,vgg16,16,85000,323000,214,82,75,66,1
131,8,626524000,983,resnet18,128,927000,217000,1010,784,117,77,0
132,8,627532000,1019,resnet18,128,961000,24000,1010,784,117,77,1
133,8,627795000,945,resnet18,128,892000,131000,1010,784,117,77,0
134,8,627855000,2010,gpt2,4,935000,60000,437,0.6,419,49,1
135,32,628332000,236,vgg19,16,79000,225000,356,89,79,141,0
136,8,628913000,842,vgg19,16,166000,206000,226,82,88,60,1
137,32,628974000,910,vgg19,16,304000,61000,356,89,79,141,0
138,8,629036000,230,gpt2,4,107000,62000,437,0.6,419,49,1
139,8,629099000,185,shufflenet_v2_x1_0,128,170000,63000,957,769,57,10,0
140,8,630532000,4692,vgg16,16,901000,25000,214,82,75,66,0
141,8,632386000,1935,gpt2,4,900000,79000,437,0.6,419,49,0
142,8,633594000,406,vgg19,16,80000,17000,226,82,88,60,1
143,8,634096000,6281,vgg16,16,1206000,3000,214,82,75,66,0
144,8,634712000,178,gpt2,4,83000,5000,437,0.6,419,49,1
145,8,634884000,101625,vgg16,16,19512000,48000,214,82,75,66,0
146,8,645644000,548,shufflenet_v2_x1_0,128,502000,137000,957,769,57,10,1
147,8,647192000,3417,bert,4,844000,8000,192,0.5,167,59,0
148,8,648868000,6850,bert,4,1692000,361000,192,0.5,167,59,1
149,8,649723000,57769,resnet18,128,54477000,2000,1010,784,117,77,1
150,8,650130000,110830,a2c,64,60957000,151000,555,502,14,0.4,0
151,8,656434000,504,shufflenet_v2_x1_0,128,462000,4000,957,769,57,10,0
152,32,659448000,102,resnet18,128,20000,0,1059,103,17,13,0
153,32,659924000,48,dqn,128,26000,17000,546,437,8,1.6,1
154,32,660549000,49,gpt2,4,27000,42000,514,0.7,414,216,0
155,32,660655000,164,vgg16,16,52000,106000,336,87,67,131,0
156,8,695678000,1589,shufflenet_v2_x1_0,128,1454000,30000,957,769,57,10,0
157,8,696118000,7041,vgg16,16,1352000,211000,214,82,75,66,1
158,8,697772000,6895,vgg16,16,1324000,65000,214,82,75,66,0
159,8,700848000,2894,gpt2,4,1346000,141000,437,0.6,419,49,1
160,1,707825000,80,a2c,64,43000,195000,517,514,14,0,0
161,1,708079000,160,resnet18,128,120000,172000,779,711,110,0,0
162,32,713016000,147757,vgg19,16,49351000,309000,356,89,79,141,0
163,32,713037000,94715,dqn,128,50862000,21000,546,437,8,1.6,1
164,8,713046000,3101,vgg19,16,611000,9000,226,82,88,60,1
165,32,713059000,53612,shufflenet_v2_x1_0,128,54041000,13000,1019,799,56,24,0
166,32,713081000,168091,vgg16,16,53117000,22000,336,87,67,131,0
167,32,713105000,159583,vgg19,16,53301000,24000,356,89,79,141,0
168,8,713406000,564,resnet18,128,532000,99000,1010,784,117,77,1
169,8,714005000,34202,bert,4,8448000,96000,192,0.5,167,59,1
170,8,715799000,85,resnet18,128,81000,16000,1010,784,117,77,0
171,8,716173000,5053,shufflenet_v2_x1_0,128,4624000,374000,957,769,57,10,0
172,8,717194000,182,vgg19,16,36000,53000,226,82,88,60,0
173,8,717198000,49,a2c,64,27000,4000,555,502,14,0.4,1
174,8,717201000,19,shufflenet_v2_x1_0,128,18000,3000,957,769,57,10,1
175,8,717316000,1289,vgg19,16,254000,33000,226,82,88,60,0
176,8,717320000,1515,vgg16,16,291000,4000,214,82,75,66,1
177,8,717325000,1230,bert,4,304000,5000,192,0.5,167,59,1
178,8,717851000,293563,vgg19,16,57832000,41000,226,82,88,60,1
179,8,717855000,63149,shufflenet_v2_x1_0,128,57782000,4000,957,769,57,10,1
180,8,717858000,135488,gpt2,4,63002000,3000,437,0.6,419,49,0
181,4,719007000,1254,bert,4,291000,115000,190,0.5,163,18,0
182,32,719223000,142,resnet18,128,28000,216000,1059,103,17,13,0
183,16,719340000,1257,a2c,64,704000,33000,567,514,14,1.2,0
184,8,719857000,19663,resnet18,128,18543000,517000,1010,784,117,77,1
185,32,721288000,103530,gpt2,4,56631000,5000,514,0.7,414,216,1
186,8,741205000,317,vgg16,16,61000,257000,214,82,75,66,0
187,8,741411000,1518,a2c,64,835000,206000,555,502,14,0.4,0
188,8,742284000,236111,vgg19,16,46514000,177000,226,82,88,60,1
189,8,769552000,1736,shufflenet_v2_x1_0,128,1589000,7000,957,769,57,10,1
190,8,775889000,706157,bert,4,174421000,182000,192,0.5,167,59,0
191,8,775953000,11385,dqn,128,5727000,64000,509,435,8,0.5,0
192,8,780344000,538,bert,4,133000,2000,192,0.5,167,59,1
193,8,780808000,246,bert,4,61000,12000,192,0.5,167,59,1
194,8,780837000,302,vgg16,16,58000,14000,214,82,75,66,1
195,8,781300000,706647,bert,4,174542000,3000,192,0.5,167,59,0
196,8,782169000,1050432,vgg16,16,201683000,62000,214,82,75,66,1
197,8,787293000,3384,shufflenet_v2_x1_0,128,3097000,186000,957,769,57,10,1
