job_id,num_gpu,submit_time,iterations,model_name,batch_size,duration,interval,iteration_time,resource_time_0,resource_time_1,resource_time_2,priority
145,8,0,1400,resnet18,128,1414000,175000,1010,784,117,77,1
146,8,0,3720,a2c,64,2065000,180000,555,502,14,0.4,0
147,16,0,304922,bert,4,74401000,239000,244,0.5,166,86,0
148,8,0,355066,vgg19,16,80245000,195000,226,82,88,60,1
149,16,0,162518,shufflenet_v2_x1_0,128,163494000,59000,1006,776,57,21,0
150,1,0,35212,a2c,64,18205000,356000,517,514,14,0,1
151,1,0,102376,bert,4,18223000,200000,178,0.5,160,0,1
152,8,0,875429,vgg16,16,187342000,33000,214,82,75,66,1
153,8,0,1143110,vgg19,16,258343000,60000,226,82,88,60,0
154,4,0,85187,gpt2,4,36886000,78000,433,0.6,413,20,0
155,1,0,1305,gpt2,4,556000,460000,426,0.6,410,0,1
156,1,0,303,bert,4,54000,229000,178,0.5,160,0,1
157,8,0,213,bert,4,41000,39000,192,0.5,167,59,0
158,1,0,21637,shufflenet_v2_x1_0,128,17267000,61000,798,706,59,0,0
159,1,0,36200,dqn,128,17738000,19000,490,446,8,0,0
160,4,0,2579,gpt2,4,1117000,581000,433,0.6,413,20,1
161,4,0,7070,vgg19,16,1499000,62000,212,84,85,73,1
162,4,0,9422,a2c,64,5022000,17000,533,502,10,0.3,1
163,16,0,24698,gpt2,4,12127000,180000,491,0.6,415,137,1
164,8,0,1187805,vgg19,16,268444000,286000,226,82,88,60,0
165,16,0,15628,shufflenet_v2_x1_0,128,15722000,496000,1006,776,57,21,0
166,16,0,11197,resnet18,128,11813000,70000,1055,736,108,93,0
167,1,0,19051,shufflenet_v2_x1_0,128,15203000,62000,798,706,59,0,0
168,1,0,30914,dqn,128,15148000,3000,490,446,8,0,1
169,2,0,11478,vgg19,16,2353000,21000,205,115,83,41,0
170,1,0,19396,resnet18,128,15110000,38000,779,711,110,0,0
171,1,0,39,resnet18,128,31000,33000,779,711,110,0,0
172,1,0,37,shufflenet_v2_x1_0,128,30000,73000,798,706,59,0,1
173,1,0,107,gpt2,4,46000,23000,426,0.6,410,0,1
174,1,0,1070,gpt2,4,456000,14000,426,0.6,410,0,1
175,4,0,857,bert,4,163000,262000,190,0.5,163,18,0
176,4,0,10766,vgg16,16,2164000,16000,201,82,72,67,0
177,4,0,381305,bert,4,72448000,18000,190,0.5,163,18,0
178,1,0,65,a2c,64,34000,209000,517,514,14,0,0
179,1,0,339,vgg19,16,37000,13000,109,114,80,0,1
180,1,0,70,gpt2,4,30000,13000,426,0.6,410,0,0
181,1,0,51,dqn,128,25000,26000,490,446,8,0,1
182,1,0,162,bert,4,29000,25000,178,0.5,160,0,0
183,1,0,117,gpt2,4,50000,114000,426,0.6,410,0,1
184,1,0,63,dqn,128,31000,76000,490,446,8,0,1
185,1,0,302,vgg19,16,33000,16000,109,114,80,0,0
186,1,0,28733,vgg19,16,3132000,352000,109,114,80,0,0
187,1,0,35,shufflenet_v2_x1_0,128,28000,64000,798,706,59,0,0
188,1,0,863,shufflenet_v2_x1_0,128,689000,545000,798,706,59,0,0
189,4,0,174,resnet18,128,161000,244000,921,723,113,73,1
190,4,0,181,shufflenet_v2_x1_0,128,161000,142000,886,703,62,17,1
191,1,0,413,resnet18,128,322000,197000,779,711,110,0,0
192,1,0,77,gpt2,4,33000,55000,426,0.6,410,0,1
193,1,0,1759,dqn,128,862000,40000,490,446,8,0,0
194,1,0,7348,vgg19,16,801000,172000,109,114,80,0,0
195,4,0,5661,vgg16,16,1138000,9000,201,82,72,67,1
196,1,0,2308,vgg16,16,247000,58000,107,117,68,0,1
197,1,0,142195,a2c,64,73515000,7000,517,514,14,0,1
198,1,0,403,vgg19,16,44000,78000,109,114,80,0,1
199,1,0,38,shufflenet_v2_x1_0,128,31000,254000,798,706,59,0,0
200,1,0,75,gpt2,4,32000,196000,426,0.6,410,0,0
201,1,0,256,vgg19,16,28000,14000,109,114,80,0,1
202,1,0,2229596,vgg19,16,243026000,7000,109,114,80,0,1
203,1,0,275,bert,4,49000,114000,178,0.5,160,0,0
204,1,0,79,gpt2,4,34000,60000,426,0.6,410,0,0
205,8,0,9614,bert,4,1846000,2000,192,0.5,167,59,1
206,1,0,271,vgg16,16,29000,81000,107,117,68,0,1
207,1,0,75,shufflenet_v2_x1_0,128,60000,67000,798,706,59,0,1
208,4,0,385600,gpt2,4,166965000,81000,433,0.6,413,20,1
209,1,0,1802,gpt2,4,768000,102000,426,0.6,410,0,1
210,1,0,588,shufflenet_v2_x1_0,128,470000,200000,798,706,59,0,1
211,1,0,112,gpt2,4,48000,7000,426,0.6,410,0,0
212,1,0,401,vgg16,16,43000,24000,107,117,68,0,1
213,1,0,169,dqn,128,83000,28000,490,446,8,0,0
214,1,0,420,vgg16,16,45000,11000,107,117,68,0,0
215,1,0,84,gpt2,4,36000,23000,426,0.6,410,0,0
216,1,0,467,vgg16,16,50000,17000,107,117,68,0,1
217,1,0,122,gpt2,4,52000,30000,426,0.6,410,0,0
218,1,0,122,dqn,128,60000,25000,490,446,8,0,0
219,1,0,1140,vgg16,16,122000,21000,107,117,68,0,0
220,1,0,110,gpt2,4,47000,34000,426,0.6,410,0,0
221,1,0,2948,gpt2,4,1256000,56000,426,0.6,410,0,1
222,1,0,327,vgg16,16,35000,5000,107,117,68,0,0
223,1,0,376,vgg19,16,41000,3000,109,114,80,0,1
224,1,0,44,resnet18,128,35000,9000,779,711,110,0,1
225,1,0,65,a2c,64,34000,1000,517,514,14,0,0
226,1,0,357,vgg19,16,39000,20000,109,114,80,0,1
227,1,0,50,resnet18,128,39000,17000,779,711,110,0,1
228,1,0,327,vgg16,16,35000,15000,107,117,68,0,0
229,1,0,19,resnet18,128,15000,18000,779,711,110,0,0
230,1,0,422,vgg19,16,46000,87000,109,114,80,0,0
231,1,0,758117,gpt2,4,322958000,13000,426,0.6,410,0,1
232,1,0,550,vgg19,16,60000,19000,109,114,80,0,1
233,1,0,389874,shufflenet_v2_x1_0,128,311120000,21000,798,706,59,0,1
234,1,0,411,vgg16,16,44000,12000,107,117,68,0,0
235,1,0,92,shufflenet_v2_x1_0,128,74000,14000,798,706,59,0,1
236,1,0,93,dqn,128,46000,15000,490,446,8,0,0
237,1,0,587,vgg19,16,64000,13000,109,114,80,0,0
238,1,0,73,dqn,128,36000,19000,490,446,8,0,1
239,1,0,298036,dqn,128,146038000,12000,490,446,8,0,0
240,1,0,401,vgg16,16,43000,15000,107,117,68,0,0
241,1,0,2851568,vgg19,16,310821000,19000,109,114,80,0,0
242,1,0,264,bert,4,47000,15000,178,0.5,160,0,1
243,1,0,626052,a2c,64,323669000,18000,517,514,14,0,0
244,1,0,98,a2c,64,51000,15000,517,514,14,0,0
245,1,0,371665,dqn,128,182116000,17000,490,446,8,0,1
246,1,0,48,resnet18,128,38000,22000,779,711,110,0,1
247,1,0,117,gpt2,4,50000,1000,426,0.6,410,0,1
248,1,0,366,vgg19,16,40000,16000,109,114,80,0,0
249,1,0,766,vgg16,16,82000,19000,107,117,68,0,0
250,1,0,84,gpt2,4,36000,18000,426,0.6,410,0,1
251,1,0,234415,resnet18,128,182610000,17000,779,711,110,0,0
252,1,0,93,gpt2,4,40000,12000,426,0.6,410,0,0
253,1,0,398401,resnet18,128,310355000,14000,779,711,110,0,0
254,1,0,345,resnet18,128,269000,12000,779,711,110,0,0
255,1,0,180317,a2c,64,93224000,14000,517,514,14,0,0
256,1,0,48,resnet18,128,38000,19000,779,711,110,0,1
257,1,0,356143,a2c,64,184126000,17000,517,514,14,0,0
258,1,0,107,gpt2,4,46000,17000,426,0.6,410,0,0
259,1,0,122,dqn,128,60000,17000,490,446,8,0,0
260,1,0,98,gpt2,4,42000,19000,426,0.6,410,0,1
261,1,0,102,dqn,128,50000,12000,490,446,8,0,0
262,1,0,91,gpt2,4,39000,14000,426,0.6,410,0,1
263,1,0,1680925,vgg16,16,179859000,19000,107,117,68,0,0
264,1,0,202,bert,4,36000,15000,178,0.5,160,0,1
265,1,0,1704242,vgg16,16,182354000,14000,107,117,68,0,0
266,8,0,6070,vgg19,16,1372000,3000,226,82,88,60,0
267,1,0,392,vgg16,16,42000,10000,107,117,68,0,0
268,1,0,1716644,vgg16,16,183681000,14000,107,117,68,0,0
269,1,0,458,a2c,64,237000,16000,517,514,14,0,1
270,1,0,1661165,vgg19,16,181067000,23000,109,114,80,0,0
271,1,0,330,vgg19,16,36000,18000,109,114,80,0,1
272,1,0,1687926,vgg19,16,183984000,14000,109,114,80,0,0
273,1,0,71,dqn,128,35000,16000,490,446,8,0,0
274,1,0,227914,shufflenet_v2_x1_0,128,181876000,18000,798,706,59,0,0
275,1,0,47,shufflenet_v2_x1_0,128,38000,20000,798,706,59,0,0
276,1,0,1031679,bert,4,183639000,17000,178,0.5,160,0,1
277,1,0,392,vgg16,16,42000,21000,107,117,68,0,0
278,1,0,430467,gpt2,4,183379000,25000,426,0.6,410,0,0
279,8,0,2850,dqn,128,1451000,5000,509,435,8,0.5,0
280,1,0,1732,dqn,128,849000,90000,490,446,8,0,0
281,1,0,7205,vgg16,16,771000,84000,107,117,68,0,0
282,8,0,202331,resnet18,128,204355000,1000,1010,784,117,77,1
283,16,0,73,gpt2,4,36000,100000,491,0.6,415,137,1
284,16,0,339753,vgg16,16,112798000,56000,332,83,68,110,0
285,8,0,709,gpt2,4,310000,119000,437,0.6,419,49,0
286,8,0,373,resnet18,128,377000,3000,1010,784,117,77,1
287,8,0,468,shufflenet_v2_x1_0,128,448000,48000,957,769,57,10,1
288,8,0,276,bert,4,53000,123000,192,0.5,167,59,1
289,8,0,149,dqn,128,76000,122000,509,435,8,0.5,0
290,8,0,223306,a2c,64,123935000,378000,555,502,14,0.4,1
291,8,0,575995,vgg19,16,130175000,40000,226,82,88,60,0
292,8,0,691023,vgg16,16,147879000,5000,214,82,75,66,0
293,8,0,46,a2c,64,26000,174000,555,502,14,0.4,1
294,16,0,5836,bert,4,1424000,4000,244,0.5,166,86,0
295,8,0,907510,bert,4,174242000,504000,192,0.5,167,59,0
296,16,0,61272,shufflenet_v2_x1_0,128,61640000,137000,1006,776,57,21,0
297,8,0,703827,vgg16,16,150619000,8000,214,82,75,66,1
298,8,0,1238,vgg19,16,280000,48000,226,82,88,60,0
299,8,0,916466,resnet18,128,925631000,87000,1010,784,117,77,0
300,8,0,16163,vgg19,16,3653000,1000,226,82,88,60,1
301,8,0,186252,vgg19,16,42093000,265000,226,82,88,60,1
302,1,0,233,vgg16,16,25000,5000,107,117,68,0,1
303,16,0,246560,vgg16,16,81858000,1000,332,83,68,110,0
304,1,0,32,shufflenet_v2_x1_0,128,26000,0,798,706,59,0,1
305,1,0,2054242,vgg16,16,219804000,11000,107,117,68,0,1
306,4,0,259623,gpt2,4,112417000,10000,433,0.6,413,20,0
307,16,0,522527,vgg16,16,173479000,4000,332,83,68,110,0
308,16,0,47743,vgg16,16,15851000,172000,332,83,68,110,0
309,16,0,28102,a2c,64,15934000,64000,567,514,14,1.2,1
310,8,0,793584,vgg16,16,169827000,186000,214,82,75,66,1
311,4,0,22746,dqn,128,11487000,27000,505,440,8,0.4,0
312,1,0,9348,dqn,128,4581000,113000,490,446,8,0,1
313,1,0,383,shufflenet_v2_x1_0,128,306000,0,798,706,59,0,1
314,8,0,316411,vgg19,16,71509000,114000,226,82,88,60,1
315,1,0,53,dqn,128,26000,131000,490,446,8,0,0
316,1,0,6206,shufflenet_v2_x1_0,128,4953000,162000,798,706,59,0,1
317,1,0,7565,gpt2,4,3223000,147000,426,0.6,410,0,1
318,1,0,3754,shufflenet_v2_x1_0,128,2996000,151000,798,706,59,0,0
319,1,0,96,gpt2,4,41000,170000,426,0.6,410,0,0
320,1,0,366,vgg19,16,40000,337000,109,114,80,0,0
321,1,0,602765,a2c,64,311630000,129000,517,514,14,0,0
322,1,0,2859715,vgg19,16,311709000,20000,109,114,80,0,0
323,1,0,402924,resnet18,128,313878000,15000,779,711,110,0,1
324,1,0,2885934,vgg16,16,308795000,12000,107,117,68,0,1
325,1,0,604326,a2c,64,312437000,21000,517,514,14,0,0
326,1,0,1691706,vgg19,16,184396000,7000,109,114,80,0,1
327,1,0,1655403,vgg19,16,180439000,18000,109,114,80,0,1
328,1,0,746551,vgg16,16,79881000,15000,107,117,68,0,0
329,1,0,1741607,vgg16,16,186352000,4000,107,117,68,0,1
330,1,0,1737598,vgg16,16,185923000,11000,107,117,68,0,1
331,4,0,61352,resnet18,128,56506000,203000,921,723,113,73,1
332,1,0,1797392,vgg16,16,192321000,33000,107,117,68,0,1
333,1,0,230583,shufflenet_v2_x1_0,128,184006000,17000,798,706,59,0,0
334,1,0,378336,dqn,128,185385000,13000,490,446,8,0,0
335,1,0,632993,dqn,128,310167000,15000,490,446,8,0,1
336,1,0,234985,resnet18,128,183054000,13000,779,711,110,0,0
337,1,0,1687220,vgg19,16,183907000,13000,109,114,80,0,1
338,1,0,1761715,vgg19,16,192027000,16000,109,114,80,0,1
339,1,0,431042,gpt2,4,183624000,18000,426,0.6,410,0,0
340,1,0,1753785,vgg16,16,187655000,17000,107,117,68,0,1
341,1,0,1715962,vgg16,16,183608000,18000,107,117,68,0,1
342,1,0,1031808,bert,4,183662000,16000,178,0.5,160,0,1
343,1,0,1715532,vgg19,16,186993000,19000,109,114,80,0,0
344,1,0,392940,dqn,128,192541000,22000,490,446,8,0,0
345,1,0,380116,dqn,128,186257000,19000,490,446,8,0,0
346,1,0,1720779,vgg19,16,187565000,16000,109,114,80,0,1
347,1,0,357321,a2c,64,184735000,18000,517,514,14,0,1
348,1,0,1032471,bert,4,183780000,20000,178,0.5,160,0,1
349,1,0,379679,dqn,128,186043000,14000,490,446,8,0,0
350,1,0,154906,gpt2,4,65990000,118000,426,0.6,410,0,1
351,1,0,1105573,bert,4,196792000,61000,178,0.5,160,0,1
352,1,0,1687616,vgg16,16,180575000,19000,107,117,68,0,1
353,1,0,1023747,bert,4,182227000,14000,178,0.5,160,0,1
354,1,0,1067674,bert,4,190046000,13000,178,0.5,160,0,1
355,1,0,356736,a2c,64,184433000,11000,517,514,14,0,1
356,1,0,373114,dqn,128,182826000,13000,490,446,8,0,0
357,1,0,370151,dqn,128,181374000,22000,490,446,8,0,0
358,1,0,118,dqn,128,58000,16000,490,446,8,0,1
359,1,0,356337,bert,4,63428000,71000,178,0.5,160,0,0
360,8,0,780315,gpt2,4,340998000,6000,437,0.6,419,49,0
361,8,0,41522,vgg19,16,9384000,57000,226,82,88,60,1
362,4,0,126598,gpt2,4,54817000,44000,433,0.6,413,20,0
363,4,0,99,dqn,128,50000,131000,505,440,8,0.4,0
364,4,0,37189,vgg16,16,7475000,51000,201,82,72,67,0
365,4,0,44472,a2c,64,23704000,599000,533,502,10,0.3,1
366,8,0,349489,dqn,128,177890000,313000,509,435,8,0.5,0
367,16,0,18421,a2c,64,10445000,119000,567,514,14,1.2,0
368,1,0,193953,vgg16,16,20753000,590000,107,117,68,0,0
369,1,0,39731,a2c,64,20541000,0,517,514,14,0,1
370,1,0,5820,resnet18,128,4534000,145000,779,711,110,0,0
371,8,0,288714,vgg16,16,61785000,583000,214,82,75,66,0
372,8,0,1179776,bert,4,226517000,272000,192,0.5,167,59,1
373,4,0,168,bert,4,32000,59000,190,0.5,163,18,1
374,4,0,340707,vgg19,16,72230000,199000,212,84,85,73,1
375,4,0,49493,shufflenet_v2_x1_0,128,43851000,278000,886,703,62,17,0
376,1,0,22053,dqn,128,10806000,282000,490,446,8,0,0
377,4,0,52036,bert,4,9887000,12000,190,0.5,163,18,0
378,1,0,51719,a2c,64,26739000,24000,517,514,14,0,0
379,8,0,139864,bert,4,26854000,7000,192,0.5,167,59,0
380,1,0,63093,gpt2,4,26878000,6000,426,0.6,410,0,0
381,1,0,20082,shufflenet_v2_x1_0,128,16026000,32000,798,706,59,0,1
382,16,0,24554,vgg16,16,8152000,1000,332,83,68,110,1
383,1,0,249943,vgg16,16,26744000,1000,107,117,68,0,1
384,1,0,153943,vgg16,16,16472000,1000,107,117,68,0,0
385,1,0,29242,vgg16,16,3129000,304000,107,117,68,0,1
386,8,0,648531,shufflenet_v2_x1_0,128,620645000,25000,957,769,57,10,1
387,8,0,560160,gpt2,4,244790000,103000,437,0.6,419,49,1
388,4,0,160427,dqn,128,81016000,78000,505,440,8,0.4,0
389,4,0,31314,resnet18,128,28841000,4000,921,723,113,73,1
390,1,0,1779,resnet18,128,1386000,92000,779,711,110,0,0
391,4,0,87083,dqn,128,43977000,248000,505,440,8,0.4,1
392,1,0,396537,gpt2,4,168925000,4000,426,0.6,410,0,1
393,4,0,264,vgg19,16,56000,362000,212,84,85,73,0
394,4,0,57649,dqn,128,29113000,21000,505,440,8,0.4,1
395,4,0,54315,a2c,64,28950000,18000,533,502,10,0.3,0
396,4,0,57641,dqn,128,29109000,6000,505,440,8,0.4,0
397,4,0,67168,gpt2,4,29084000,18000,433,0.6,413,20,1
398,4,0,57534,dqn,128,29055000,15000,505,440,8,0.4,1
399,1,0,13536,resnet18,128,10545000,40000,779,711,110,0,1
400,8,0,191881,a2c,64,106494000,213000,555,502,14,0.4,0
401,1,0,266,vgg19,16,29000,189000,109,114,80,0,1
402,8,0,469132,vgg19,16,106024000,30000,226,82,88,60,1
403,1,0,21,resnet18,128,17000,228000,779,711,110,0,1
404,8,0,86,gpt2,4,38000,287000,437,0.6,419,49,0
405,8,0,803122,resnet18,128,811154000,198000,1010,784,117,77,0
406,8,0,801676,vgg19,16,181179000,246000,226,82,88,60,1
407,8,0,247906,gpt2,4,108335000,30000,437,0.6,419,49,0
408,8,0,190821,a2c,64,105906000,31000,555,502,14,0.4,0
409,16,0,8941,a2c,64,5070000,186000,567,514,14,1.2,0
410,8,0,971208,bert,4,186472000,81000,192,0.5,167,59,0
411,1,0,4292,bert,4,764000,195000,178,0.5,160,0,1
412,4,0,28473,bert,4,5410000,186000,190,0.5,163,18,0
413,4,0,6013,shufflenet_v2_x1_0,128,5328000,81000,886,703,62,17,1
414,1,0,82,gpt2,4,35000,307000,426,0.6,410,0,0
