job_id,num_gpu,submit_time,iterations,model_name,batch_size,duration,interval,iteration_time,resource_time_0,resource_time_1,resource_time_2,priority
80,1,2353564000,2045758,shufflenet_v2_x1_0,128,1632515000,29000,798,706,59,0,1
81,1,2353630000,14977522,vgg19,16,1632550000,66000,109,114,80,0,1
82,1,2353661000,3157193,a2c,64,1632269000,31000,517,514,14,0,0
83,1,2353718000,2067715,shufflenet_v2_x1_0,128,1650037000,57000,798,706,59,0,0
84,1,2354619000,2094446,resnet18,128,1631574000,575000,779,711,110,0,1
85,1,2357366000,3149916,a2c,64,1628507000,1895000,517,514,14,0,1
86,1,2372731000,3121489,a2c,64,1613810000,15365000,517,514,14,0,0
87,1,2372737000,15082831,vgg16,16,1613863000,6000,107,117,68,0,0
88,1,2372744000,14806100,vgg19,16,1613865000,7000,109,114,80,0,1
89,1,2372749000,9066634,bert,4,1613861000,5000,178,0.5,160,0,0
90,1,2372756000,15082766,vgg16,16,1613856000,7000,107,117,68,0,0
91,1,2372761000,24551140,vgg16,16,2626972000,5000,107,117,68,0,0
92,1,2372766000,2071690,resnet18,128,1613847000,5000,779,711,110,0,1
93,1,2372773000,2071685,resnet18,128,1613843000,7000,779,711,110,0,1
94,1,2372779000,3353829,resnet18,128,2612633000,6000,779,711,110,0,1
95,8,2471552000,2628911,resnet18,128,2655201000,31974000,1010,784,117,77,0
96,8,2471567000,12424252,vgg16,16,2658790000,15000,214,82,75,66,1
97,1,2530524000,13354972,vgg19,16,1455692000,4145000,109,114,80,0,1
98,8,2746135000,24105411,bert,4,4628239000,14629000,192,0.5,167,59,0
99,8,2918986000,3993359,vgg16,16,854579000,753000,214,82,75,66,1
100,8,2918990000,1179347,shufflenet_v2_x1_0,128,1128636000,4000,957,769,57,10,1
101,8,3077111000,527864,shufflenet_v2_x1_0,128,505166000,7207000,957,769,57,10,0
102,8,3173969000,594593,bert,4,114162000,4000,192,0.5,167,59,1
103,8,3179744000,56059,a2c,64,31113000,245000,555,502,14,0.4,0
104,8,3180113000,652139,gpt2,4,284985000,14000,437,0.6,419,49,0
105,8,3181760000,39223,resnet18,128,39616000,157000,1010,784,117,77,1
106,8,3182305000,54318,dqn,128,27648000,406000,509,435,8,0.5,1
107,8,3211674000,586404,shufflenet_v2_x1_0,128,561189000,33000,957,769,57,10,0
108,8,3221514000,923022,gpt2,4,403361000,15000,437,0.6,419,49,0
109,8,3232960000,140436,resnet18,128,141841000,61000,1010,784,117,77,0
110,8,3232966000,443,resnet18,128,448000,6000,1010,784,117,77,1
111,8,3235945000,12141,vgg19,16,2744000,45000,226,82,88,60,1
112,8,3236670000,441960,vgg19,16,99883000,29000,226,82,88,60,1
113,8,3237153000,103867,shufflenet_v2_x1_0,128,99401000,14000,957,769,57,10,1
114,8,3239146000,1869,bert,4,359000,31000,192,0.5,167,59,1
115,8,3244307000,622489,gpt2,4,272028000,7000,437,0.6,419,49,0
116,8,3245414000,59333,a2c,64,32930000,515000,555,502,14,0.4,1
117,8,3251335000,487762,a2c,64,270708000,435000,555,502,14,0.4,1
118,8,3251613000,2309000,bert,4,443328000,115000,192,0.5,167,59,1
119,8,3253439000,512341,shufflenet_v2_x1_0,128,490311000,129000,957,769,57,10,1
120,8,3288962000,53528,shufflenet_v2_x1_0,128,51227000,201000,957,769,57,10,1
121,8,3307318000,203956,resnet18,128,205996000,19000,1010,784,117,77,0
122,8,3336208000,954919,dqn,128,486054000,6000,509,435,8,0.5,0
123,8,3336253000,948833,dqn,128,482956000,8000,509,435,8,0.5,1
124,8,3340001000,238,vgg16,16,51000,0,214,82,75,66,1
125,8,3340111000,1815,resnet18,128,1834000,7000,1010,784,117,77,0
126,8,3390490000,75893,vgg19,16,17152000,40000,226,82,88,60,1
127,8,3390490000,31138,a2c,64,17282000,0,555,502,14,0.4,0
128,8,3390722000,428,dqn,128,218000,6000,509,435,8,0.5,1
