time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,real_executed_time,JCT,duration,pending_time,job_counter,promote
2167.1003500981765,1,8,1534.0,1800.0012238025665,2167.1003500981765,367.09912629560995,367.0991262956099,633.1003500981765,281.0,266.0012238025665,1,0
4852.552261734008,0,8,0.0,0.00032973289489746094,4852.552261734008,4852.5519320011135,4852.5519320011135,4852.552261734008,5095.0,0.00032973289489746094,3,0
7952.216820565137,11,8,7371.0,7560.005076408386,7952.216820565137,392.2117441567507,392.2117441567508,581.2168205651369,388.0,189.00507640838623,1,0
16268.970138159666,15,8,14194.0,14400.009231090546,16268.970138159666,1868.9609070691204,1868.9609070691195,2074.970138159666,1614.0,206.00923109054565,2,0
16649.046189481563,26,8,16357.0,16560.011145353317,16649.046189481563,89.03504412824623,89.03504412824458,292.0461894815635,62.0,203.01114535331726,1,0
16843.18956093788,28,8,16424.0,16560.011145353317,16843.18956093788,283.1784155845635,283.1784155845642,419.18956093788074,216.0,136.01114535331726,1,0
16820.297932668167,30,8,16519.0,16560.011145353317,16820.297932668167,260.2867873148498,260.2867873148485,301.29793266816705,233.0,41.01114535331726,1,0
17882.26669626236,27,8,16395.0,16560.011145353317,17882.26669626236,1322.2555509090416,1322.2555509090423,1487.266696262359,1160.0,165.01114535331726,2,0
18711.151345348357,14,8,14177.0,14400.009231090546,18711.151345348357,4311.142114257811,4311.142114257813,4534.151345348357,3545.0,223.00923109054565,5,0
18810.727332353592,31,8,18495.0,18720.013580560684,18810.727332353592,90.71375179290771,90.71375179290771,315.7273323535919,16.0,225.0135805606842,1,0
19933.33844219988,29,8,16505.0,16560.011145353317,19933.33844219988,3373.3272968465644,3373.327296846563,3428.3384421998817,2996.0,55.01114535331726,5,0
21466.175609172475,33,8,20909.0,21240.016080379486,21466.175609172475,226.15952879298857,226.15952879298817,557.1756091724747,162.0,331.0160803794861,1,0
25617.203475236893,32,8,20893.0,21240.016080379486,25617.203475236893,4377.187394857407,4377.187394857407,4724.203475236893,3929.0,347.0160803794861,2,0
42341.19593815804,4,8,6865.0,7200.004448413849,42341.19593815804,35141.19148974419,35141.19148974419,35476.19593815804,28662.0,335.0044484138489,15,0
52586.43345861435,10,8,7089.0,7200.004448413849,52586.43345861435,45386.4290102005,45386.4290102005,45497.43345861435,43296.0,111.00444841384888,16,0
56482.068042655425,16,8,16116.0,16200.01037311554,56482.068042655425,40282.057669539885,39922.05693664117,40366.068042655425,37147.0,444.0111060142517,11,0
58685.80896234512,21,8,16194.0,16200.01037311554,58685.80896234512,42485.798589229584,42125.79785633087,42491.80896234512,53691.0,366.0111060142517,12,0
60922.322422829544,25,8,16266.0,16920.01187825203,60922.322422829544,44002.310544577515,44002.310544577515,44656.322422829544,40549.0,654.0118782520294,12,0
62480.239529895785,24,8,16261.0,18000.0127658844,62480.239529895785,44480.226764011386,44480.226764011386,46219.239529895785,40983.0,1739.0127658843994,12,0
68839.37991887872,20,8,16189.0,16200.01037311554,68839.37991887872,52639.369545763184,49759.36562496966,52650.37991887872,48009.0,2891.014293909073,11,0
80674.7089765462,17,8,16122.0,16200.01037311554,80674.7089765462,64474.69860343066,56194.69197372523,64552.7089765462,52940.0,8358.017002820969,10,0
104344.06438974467,34,8,98995.0,99000.04729962349,104344.06438974467,5344.017090121182,5344.017090121182,5349.064389744672,5237.0,5.04729962348938,1,0
106214.57837713849,9,8,7065.0,7200.004448413849,106214.57837713849,99014.57392872464,70934.55871976506,99149.57837713849,62371.0,28215.01965737343,14,0
112870.93866184841,12,32,8552.0,8640.006802558899,112870.93866184841,104230.93185928951,59230.90977147709,104318.93866184841,52066.0,45088.02889037132,10,0
114060.09450518868,35,1,107845.0,108000.05188918114,114060.09450518868,6060.042616007544,6060.042616007545,6215.094505188681,5794.0,155.05188918113708,2,0
131783.116376413,18,8,16128.0,52920.02818822861,131783.116376413,78863.0881881844,77423.08709932675,115655.116376413,67863.0,38232.02927708626,12,0
174133.76003848424,36,8,172977.0,173160.0735654831,174133.76003848424,973.6864730011439,973.6864730011333,1156.7600384842372,905.0,183.07356548309326,1,0
199507.61533038833,37,8,198914.0,199080.08306860924,199507.61533038833,427.5322617790953,427.5322617790916,593.615330388333,359.0,166.08306860923767,1,0
246157.81806155984,3,8,6836.0,6840.003736972809,246157.81806155984,239317.81432458703,189277.7901794607,239321.81806155984,165835.0,50044.02788209915,21,0
262369.161070828,39,8,261601.0,261720.10507011414,262369.161070828,649.0560007138411,649.0560007138686,768.1610708279768,555.0,119.10507011413574,1,0
272863.91792366724,40,8,263615.0,263880.10686421394,272863.91792366724,8983.811059453292,8983.81105945327,9248.917923667235,8006.0,265.1068642139435,3,0
273102.4246676965,44,8,271995.0,272160.1105585098,273102.4246676965,942.3141091867001,942.3141091866927,1107.4246676965267,849.0,165.11055850982666,2,0
274833.8529220538,45,1,274404.0,274680.1128940582,274833.8529220538,153.74002799554728,153.74002799554304,429.8529220537748,132.0,276.11289405822754,1,0
275461.9820713997,46,1,275116.0,275400.11400318146,275461.9820713997,61.8680682182312,61.8680682182312,345.9820713996887,44.0,284.1140031814575,1,0
275826.33629447763,47,1,275456.0,275760.1147265434,275826.33629447763,66.22156793420436,66.22156793420965,370.3362944776309,53.0,304.1147265434265,1,0
276767.4845128883,48,1,276306.0,276480.1158666611,276767.4845128883,287.3686462272308,287.3686462272297,461.48451288830256,257.0,174.11586666107178,1,0
278044.98062792694,6,8,6964.0,7200.004448413849,278044.98062792694,270844.9761795131,195244.9406348792,271080.98062792694,206860.0,75836.03999304771,32,0
