time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,real_executed_time,JCT,duration,pending_time,job_counter,promote
821728.0792854049,75,8,532277.0,532440.2345893383,821728.0792854049,289287.8446960666,158607.72637512468,289451.0792854049,165515.0,130843.35291028023,106,0
823480.4194667339,213,8,822334.0,822600.4755539894,823480.4194667339,879.9439127445221,879.9439127445221,1146.4194667339325,1001.0,266.4755539894104,3,0
826778.8667540073,74,8,532239.0,532440.2345893383,826778.8667540073,294338.632164669,182018.525047493,294539.8667540073,165274.0,112521.34170651436,121,0
833508.641361306,217,8,833161.0,833400.4861969948,833508.641361306,108.1551643111743,108.1551643111489,347.6413613059558,87.0,239.4861969947815,1,0
839050.3012935031,188,8,742284.0,742320.4162478447,839050.3012935031,96729.88504565845,55329.85831345211,96766.30129350314,46514.0,41436.44298005104,45,0
870035.6226481091,221,2,868497.0,868680.5045599937,870035.6226481091,1355.118088115356,1355.1180881153455,1538.6226481090998,1343.0,183.5045599937439,2,0
875013.311264723,223,2,873652.0,873720.510191679,875013.311264723,1292.8010730439564,1292.8010730439967,1361.3112647229573,1308.0,68.51019167900085,1,0
879947.4461149953,225,8,879535.0,879840.514329195,879947.4461149953,106.93178580026142,106.93178580024025,412.446114995284,50.0,305.5143291950226,1,0
880660.0759744211,226,8,879562.0,879840.514329195,880660.0759744211,819.5616452260874,819.5616452260451,1098.07597442111,703.0,278.5143291950226,3,0
882831.1367240732,228,32,882592.0,882720.5201752186,882831.1367240732,110.61654885462485,110.61654885465448,239.136724073207,51.0,128.52017521858215,1,0
882802.9499137402,229,32,882617.0,882720.5201752186,882802.9499137402,82.42973852157593,82.42973852157593,185.94991374015808,58.0,103.52017521858215,1,0
883139.8425665898,230,8,882680.0,883080.5208785534,883139.8425665898,59.32168803643435,59.321688036485156,459.84256658982486,40.0,400.5208785533905,1,0
893337.0532562386,241,8,892922.0,893160.5278143883,893337.0532562386,176.52544185030274,176.52544185031545,415.0532562385779,125.0,238.52781438827515,1,0
899257.0276657104,242,2,898063.0,898200.5307810307,899257.0276657104,1056.496884679771,1056.4968846797942,1194.027665710426,1111.0,137.5307810306549,2,0
899008.5852864005,246,2,898358.0,898560.5314998627,899008.5852864005,448.0537865378428,448.05378653786397,650.5852864005137,439.0,202.5314998626709,1,0
899543.2532947063,244,2,898319.0,898560.5314998627,899543.2532947063,982.7217948436737,982.7217948436737,1224.2532947063446,960.0,241.5314998626709,2,0
899524.9418025711,245,2,898338.0,898560.5314998627,899524.9418025711,964.4103027083911,964.4103027083657,1186.941802571062,879.0,222.5314998626709,2,0
899678.9788885074,243,2,898299.0,898560.5314998627,899678.9788885074,1118.4473886446794,1118.447388644652,1379.9788885073503,1091.0,261.5314998626709,3,0
908004.8550348282,249,8,907740.0,907920.5388834476,908004.8550348282,84.31615138053894,84.31615138053894,264.85503482818604,41.0,180.5388834476471,1,0
908474.2560927868,250,8,908147.0,908280.5396182537,908474.2560927868,193.71647453308105,193.71647453308105,327.25609278678894,169.0,133.53961825370789,1,0
908995.5376939904,251,8,908403.0,908640.5404651165,908995.5376939904,354.9972288738936,354.99722887385974,592.5376939903945,305.0,237.54046511650085,1,0
922617.6824119091,253,2,921636.0,921960.5479011536,922617.6824119091,657.1345107555389,657.1345107555389,981.6824119091034,652.0,324.54790115356445,1,0
930119.707995458,190,8,775889.0,776160.434189558,930119.707995458,153959.2738059,139559.25664238495,154230.70799545804,174421.0,14671.45135307312,80,0
938441.8217477062,195,8,781300.0,781560.4400398731,938441.8217477062,156881.38170783303,140321.36317007325,157141.82174770616,174542.0,16820.458577632904,73,0
942901.0356983142,254,2,942767.0,942840.5584740639,942901.0356983142,60.47722425032407,60.47722425027327,134.03569831419736,51.0,73.55847406387329,1,0
945375.2831152786,255,2,944896.0,945000.5604746342,945375.2831152786,374.7226406444097,374.72264064442027,479.2831152785802,371.0,104.56047463417053,1,0
945756.109568739,256,1,945622.0,945720.5614004135,945756.109568739,35.54816832544748,35.54816832542419,134.10956873896066,23.0,98.56140041351318,1,0
945784.1122541428,257,1,945711.0,945720.5614004135,945784.1122541428,63.55085372924805,63.55085372924805,73.11225414276123,43.0,9.561400413513184,1,0
946144.0531425476,258,1,945743.0,946080.5622615814,946144.0531425476,63.49088096618652,63.49088096618652,401.0531425476074,35.0,337.5622615814209,1,0
946164.0741512775,259,1,945766.0,946080.5622615814,946164.0741512775,83.51188969612122,83.51188969612122,398.0741512775421,20.0,314.5622615814209,1,0
963032.18436845,260,2,962787.0,963000.5705432892,963032.18436845,31.613825160777196,31.61382516080683,245.18436844996177,16.0,213.57054328918457,1,0
963788.5810675621,261,4,963618.0,963720.5720117092,963788.5810675621,68.00905585289001,68.00905585289001,170.58106756210327,49.0,102.57201170921326,1,0
965922.8339156454,262,4,965576.0,965880.5739428997,965922.8339156454,42.259972745669074,42.25997274572199,346.83391564537305,25.0,304.573942899704,1,0
998109.4606653603,201,8,797047.0,797400.4565091133,998109.4606653603,200709.004156247,190628.99253095713,201062.46066536033,165143.0,10433.468134403229,77,0
1000171.2350865233,202,8,797069.0,797400.4565091133,1000171.2350865233,202770.77857741003,177210.7577012409,203102.23508652335,165826.0,25891.477385282516,73,0
1036150.9225090634,196,8,782169.0,782280.4408609867,1036150.9225090634,253870.48164807667,236950.46324192395,253981.92250906338,201683.0,17031.459267139435,88,0
1036892.9815814062,216,8,830862.0,830880.483484745,1036892.9815814062,206012.49809666118,1532.3787009282546,206030.9815814062,1352.0,204498.6028804779,3,0
