time,queue_length,blocking_index,gpu_util,cpu_util,io_read_speed
0,0,0,0.0,0.0,0.0
0.00037026405334472656,0,0,12.465909090909092,6.343333333333335,41.70279070004342
360.0008089542389,0,0,12.465909090909092,6.343333333333335,41.70279070004342
720.0009386539459,0,0,12.465909090909092,6.343333333333335,41.70279070004342
1080.001041650772,0,0,12.465909090909092,6.343333333333335,41.70279070004342
1440.0011413097382,0,0,12.465909090909092,6.343333333333335,41.70279070004342
1800.0012793540955,0,0,18.8944099378882,26.563333333333336,7389.632863877114
2160.001802444458,0,0,18.8944099378882,26.563333333333336,7389.632863877114
2520.0019447803497,0,0,12.448863636363637,6.33,41.46312991543591
2880.002306699753,0,0,12.448863636363637,6.33,41.46312991543591
3240.002433538437,0,0,12.448863636363637,6.33,41.46312991543591
3600.002533197403,0,0,12.448863636363637,6.33,41.46312991543591
3960.002632379532,0,0,12.448863636363637,6.33,41.46312991543591
4320.002729654312,0,0,12.448863636363637,6.33,41.46312991543591
4680.00282740593,0,0,12.448863636363637,6.33,41.46312991543591
5040.002924203873,0,0,0.0,0.0,0.0
5400.003164291382,0,0,0.0,0.0,0.0
5760.0032749176025,0,0,0.0,0.0,0.0
6120.003371953964,0,0,0.0,0.0,0.0
6480.003467321396,0,0,0.0,0.0,0.0
6840.003615140915,0,0,7.3896103896103895,36.633333333333326,7025.393494986754
7200.0041427612305,1,0.00010865447309932536,44.0077922836864,138.19333333333333,44171.68053299238
7560.004757165909,2,0.0013179927041777877,49.47142258782884,123.12333333333333,36420.152240617615
7920.005423307419,2,0.0028051225067466084,49.47142258782884,123.12333333333333,36420.152240617615
8280.005604982376,1,0.004299077360774593,43.55736500692343,139.90333333333336,44499.30526312333
8640.006331682205,3,0.0025541543681617935,42.539384754738016,137.44,44338.7215398652
9000.006905078888,3,0.005893963470663964,42.539384754738016,137.44,44338.7215398652
9360.007061004639,3,0.009233768700191138,42.539384754738016,137.44,44338.7215398652
9720.007170677185,3,0.012573573500616572,42.539384754738016,137.44,44338.7215398652
10080.007277488708,3,0.015913378274499634,42.539384754738016,137.44,44338.7215398652
10440.00738286972,3,0.0192531830351115,42.539384754738016,137.44,44338.7215398652
10800.007491588593,3,0.022592987826689476,42.539384754738016,137.44,44338.7215398652
11160.007596492767,3,0.025932792582877617,42.539384754738016,137.44,44338.7215398652
11520.007699728012,3,0.029272597323582703,42.539384754738016,137.44,44338.7215398652
11880.007824420929,3,0.032612402263355614,42.539384754738016,137.44,44338.7215398652
12240.00792813301,3,0.03595220700848443,42.539384754738016,137.44,44338.7215398652
12600.008030176163,3,0.0392920117381302,42.539384754738016,137.44,44338.7215398652
12960.0081346035,3,0.042631816489894614,42.539384754738016,137.44,44338.7215398652
13320.008235692978,3,0.04597162121069292,42.539384754738016,137.44,44338.7215398652
13680.008338451385,3,0.049311425946974276,42.539384754738016,137.44,44338.7215398652
14040.008439302444,3,0.05265123066556072,42.539384754738016,137.44,44338.7215398652
14400.008607625961,5,0.03468378172117757,51.08362158674658,142.55333333333337,51031.770666271725
14760.009162187576,5,0.03736917699403026,51.08362158674658,142.55333333333337,51031.770666271725
15120.009320259094,5,0.040054569309296836,51.08362158674658,142.55333333333337,51031.770666271725
15480.009429454803,5,0.042739961259978254,51.08362158674658,142.55333333333337,51031.770666271725
15840.009539842606,5,0.045425353219551996,51.08362158674658,142.55333333333337,51031.770666271725
16200.009761571884,12,0.02048238844654589,37.48696853461004,140.15,50458.40821687704
16560.010486125946,19,0.015641957421013358,23.294672919672927,145.9066666666667,56271.16737363371
16920.011175870895,16,0.02152380855319624,31.689020007770008,146.85666666666668,69933.25557583467
17280.011828660965,16,0.025041290465202877,31.689020007770008,146.85666666666668,69933.25557583467
17640.0119972229,16,0.028558767645930044,31.689020007770008,146.85666666666668,69933.25557583467
18000.01211452484,15,0.03157346691455262,37.314491228111514,149.14333333333332,70002.30562238602
18360.012853622437,15,0.034778683103200154,37.314491228111514,149.14333333333332,70002.30562238602
18720.013090848923,16,0.03812584958276364,33.66190814393939,141.87333333333333,56612.470899508924
19080.01379752159,14,0.040384090690201144,30.089475686350685,142.25666666666666,62514.48210655916
19440.014370441437,14,0.04328527777304257,30.089475686350685,142.25666666666666,62514.48210655916
19800.01454424858,14,0.04618646163949854,30.089475686350685,142.25666666666666,62514.48210655916
20160.014655590057,13,0.04772256006786259,27.4040241008991,142.86333333333334,63320.18504058853
20520.015358686447,13,0.05034371441040433,27.4040241008991,142.86333333333334,63320.18504058853
20880.015535593033,13,0.05296486492177385,27.4040241008991,142.86333333333334,63320.18504058853
21240.015734434128,15,0.05637089648675842,27.264808027286808,145.26,62779.87385635317
21600.016450166702,14,0.05939216127288584,28.773316729566726,141.32,62324.174315169665
21960.017055273056,14,0.062302401902654826,28.773316729566726,141.32,62324.174315169665
22320.017226934433,14,0.06521263902845977,28.773316729566726,141.32,62324.174315169665
22680.017340183258,14,0.06812287568205833,28.773316729566726,141.32,62324.174315169665
23040.01745033264,14,0.07103311231060103,28.773316729566726,141.32,62324.174315169665
23400.017558336258,14,0.07394334892179737,28.773316729566726,141.32,62324.174315169665
23760.017666339874,14,0.07685358553299373,28.773316729566726,141.32,62324.174315169665
24120.017772197723,14,0.07976382212684373,28.773316729566726,141.32,62324.174315169665
24480.017879247665,14,0.0826740587303306,28.773316729566726,141.32,62324.174315169665
24840.017986774445,14,0.08558429533767217,28.773316729566726,141.32,62324.174315169665
25200.018093585968,14,0.0884945319392317,28.773316729566726,141.32,62324.174315169665
25560.018202781677,14,0.0914047685600649,28.773316729566726,141.32,62324.174315169665
25920.018308639526,13,0.08966097423869393,26.726696220446218,143.14333333333332,63398.42663247385
26280.01890397072,13,0.09228212779660049,26.726696220446218,143.14333333333332,63398.42663247385
26640.019066810608,13,0.0949032782055508,26.726696220446218,143.14333333333332,63398.42663247385
27000.019178152084,13,0.09752442823954273,26.726696220446218,143.14333333333332,63398.42663247385
27360.019285440445,13,0.10014557824402405,26.726696220446218,143.14333333333332,63398.42663247385
27720.019407749176,13,0.10276672835786824,26.726696220446218,143.14333333333332,63398.42663247385
28080.019516944885,13,0.10538787837623691,26.726696220446218,143.14333333333332,63398.42663247385
28440.019624710083,13,0.10800902838419003,26.726696220446218,143.14333333333332,63398.42663247385
28800.019732952118,13,0.11063017839561504,26.726696220446218,143.14333333333332,63398.42663247385
29160.019839525223,13,0.11325132839488858,26.726696220446218,143.14333333333332,63398.42663247385
29520.019946098328,13,0.11587247839416216,26.726696220446218,143.14333333333332,63398.42663247385
29880.020053625107,13,0.11849362840037934,26.726696220446218,143.14333333333332,63398.42663247385
30240.020159721375,13,0.12111477839618111,26.726696220446218,143.14333333333332,63398.42663247385
30600.02026605606,13,0.1237359283937187,26.726696220446218,143.14333333333332,63398.42663247385
30960.02037191391,13,0.1263570783877845,26.726696220446218,143.14333333333332,63398.42663247385
31320.020478248596,13,0.1289782283853222,26.726696220446218,143.14333333333332,63398.42663247385
31680.020587921143,13,0.13159937840716268,26.726696220446218,143.14333333333332,63398.42663247385
32040.0207362175,13,0.13422052871022197,26.726696220446218,143.14333333333332,63398.42663247385
32400.020843744278,13,0.13684167871643918,26.726696220446218,143.14333333333332,63398.42663247385
32760.02094936371,13,0.13946282870876908,26.726696220446218,143.14333333333332,63398.42663247385
33120.021055698395,13,0.14208397870630668,26.726696220446218,143.14333333333332,63398.42663247385
33480.02116250992,13,0.1447051287073162,26.726696220446218,143.14333333333332,63398.42663247385
33840.021276950836,13,0.14732627876387502,26.726696220446218,143.14333333333332,63398.42663247385
34200.02138495445,13,0.1499474287735641,26.726696220446218,143.14333333333332,63398.42663247385
34560.0214908123,13,0.1525685787676299,26.726696220446218,143.14333333333332,63398.42663247385
34920.02159690857,13,0.15518972876343165,26.726696220446218,143.14333333333332,63398.42663247385
35280.021701812744,13,0.15781087875055372,26.726696220446218,143.14333333333332,63398.42663247385
35640.02180695534,13,0.1604320287394118,26.726696220446218,143.14333333333332,63398.42663247385
36000.02191066742,13,0.1630531787178543,26.726696220446218,143.14333333333332,63398.42663247385
36360.022015571594,13,0.16567432870497642,26.726696220446218,143.14333333333332,63398.42663247385
36720.02212166786,13,0.16829547870077818,26.726696220446218,143.14333333333332,63398.42663247385
37080.02222561836,13,0.17091662868095658,26.726696220446218,143.14333333333332,63398.42663247385
37440.02233171463,13,0.1735377786767583,26.726696220446218,143.14333333333332,63398.42663247385
37800.02243590355,13,0.17615892865867266,26.726696220446218,143.14333333333332,63398.42663247385
38160.02254009247,13,0.1787800786405871,26.726696220446218,143.14333333333332,63398.42663247385
38520.022644519806,13,0.18140122862423735,26.726696220446218,143.14333333333332,63398.42663247385
38880.02274894714,13,0.18402237860788764,26.726696220446218,143.14333333333332,63398.42663247385
39240.022881269455,13,0.18664352879464044,26.726696220446218,143.14333333333332,63398.42663247385
39600.02300429344,13,0.18926467891369236,26.726696220446218,143.14333333333332,63398.42663247385
39960.023128032684,13,0.191885829037952,26.726696220446218,143.14333333333332,63398.42663247385
40320.023257255554,13,0.19450697920213786,26.726696220446218,143.14333333333332,63398.42663247385
40680.023381233215,13,0.19712812932813342,26.726696220446218,143.14333333333332,63398.42663247385
41040.023505449295,13,0.199749279455865,26.726696220446218,143.14333333333332,63398.42663247385
41400.02362728119,13,0.2023704295662373,26.726696220446218,143.14333333333332,63398.42663247385
41760.02375483513,13,0.2049915797182717,26.726696220446218,143.14333333333332,63398.42663247385
42120.02388262749,13,0.20761272987204202,26.726696220446218,143.14333333333332,63398.42663247385
42480.02400779724,13,0.21023388000671722,26.726696220446218,143.14333333333332,63398.42663247385
42840.02413105965,12,0.1949720531654496,28.703722536593045,143.65666666666664,63382.22632196624
43200.024720430374,12,0.1973326992678711,28.703722536593045,143.65666666666664,63382.22632196624
43560.0248901844,12,0.19969334261872337,28.703722536593045,143.65666666666664,63382.22632196624
43920.025005340576,12,0.202053985611559,28.703722536593045,143.65666666666664,63382.22632196624
44280.0251159668,12,0.2044146285746902,28.703722536593045,143.65666666666664,63382.22632196624
44640.025226831436,12,0.20677527153938477,28.703722536593045,143.65666666666664,63382.22632196624
45000.025336265564,12,0.209135914494699,28.703722536593045,143.65666666666664,63382.22632196624
45360.02544403076,12,0.21149655743906948,28.703722536593045,143.65666666666664,63382.22632196624
45720.025554180145,12,0.21385720039907388,28.703722536593045,143.65666666666664,63382.22632196624
46080.02566361427,12,0.21621784335438812,28.703722536593045,143.65666666666664,63382.22632196624
46440.02578854561,12,0.2185784864113228,28.703722536593045,143.65666666666664,63382.22632196624
46800.02589774132,12,0.22093912936507365,28.703722536593045,143.65666666666664,63382.22632196624
47160.02600646019,12,0.22329977231569764,28.703722536593045,143.65666666666664,63382.22632196624
47520.026114702225,12,0.22566041526319494,28.703722536593045,143.65666666666664,63382.22632196624
47880.026220560074,12,0.22802105819505827,28.703722536593045,143.65666666666664,63382.22632196624
48240.026327848434,12,0.23038170113630194,28.703722536593045,143.65666666666664,63382.22632196624
48600.02643918991,12,0.2327423441041234,28.703722536593045,143.65666666666664,63382.22632196624
48960.026554346085,12,0.235102987096959,28.703722536593045,143.65666666666664,63382.22632196624
49320.02667307854,12,0.23746363011324548,28.703722536593045,143.65666666666664,63382.22632196624
49680.02678203583,12,0.23982427306543289,28.703722536593045,143.65666666666664,63382.22632196624
50040.02688932419,12,0.24218491600667658,28.703722536593045,143.65666666666664,63382.22632196624
50400.0269947052,12,0.2445455589354131,28.703722536593045,143.65666666666664,63382.22632196624
50760.02710056305,12,0.24690620186727652,28.703722536593045,143.65666666666664,63382.22632196624
