time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,real_executed_time,JCT,duration,pending_time,job_counter,promote
2166.8593510237606,1,8,1534.0,1800.0012793540955,2166.8593510237606,366.85807166966515,366.85807166966526,632.8593510237606,281.0,266.00127935409546,1,0
4855.060106416182,0,8,0.0,0.00037026405334472656,4855.060106416182,4855.059736152129,4855.059736152129,4855.060106416182,5095.0,0.00037026405334472656,3,0
7960.0343705133955,11,8,7371.0,7560.004757165909,7960.0343705133955,400.0296133474867,400.02961334748704,589.0343705133955,388.0,189.0047571659088,1,0
16472.59527662884,15,8,14194.0,14400.008607625961,16472.59527662884,2072.586669002878,2072.5866690028797,2278.595276628839,1614.0,206.0086076259613,2,0
16649.97918235172,26,8,16357.0,16560.010486125946,16649.97918235172,89.96869622577287,89.9686962257732,292.9791823517189,62.0,203.01048612594604,1,0
16840.38618085601,28,8,16424.0,16560.010486125946,16840.38618085601,280.3756947300644,280.3756947300651,416.38618085601047,216.0,136.01048612594604,1,0
16816.22480962493,30,8,16519.0,16560.010486125946,16816.22480962493,256.2143234989853,256.214323498986,297.22480962493137,233.0,41.010486125946045,1,0
17871.048841446096,27,8,16395.0,16560.010486125946,17871.048841446096,1311.03835532015,1311.0383553201502,1476.048841446096,1160.0,165.01048612594604,2,0
18810.652628660202,31,8,18495.0,18720.013090848923,18810.652628660202,90.6395378112793,90.6395378112793,315.652628660202,16.0,225.01309084892273,1,0
18929.778576265682,14,8,14177.0,14400.008607625961,18929.778576265682,4529.769968639721,4529.769968639721,4752.778576265682,3545.0,223.0086076259613,6,0
19924.69723356854,29,8,16505.0,16560.010486125946,19924.69723356854,3364.6867474425926,3364.686747442592,3419.6972335685386,2996.0,55.010486125946045,5,0
21466.812092070148,33,8,20909.0,21240.015734434128,21466.812092070148,226.79635763601982,226.79635763601823,557.8120920701476,162.0,331.0157344341278,1,0
25626.669885964828,32,8,20893.0,21240.015734434128,25626.669885964828,4386.6541515307,4386.654151530699,4733.669885964828,3929.0,347.0157344341278,2,0
42561.90264565728,4,8,6865.0,7200.0041427612305,42561.90264565728,35361.89850289605,35361.89850289605,35696.90264565728,28662.0,335.00414276123047,15,0
52388.2817151113,10,8,7089.0,7200.0041427612305,52388.2817151113,45188.27757235007,45188.27757235007,45299.2817151113,43296.0,111.00414276123047,16,0
56492.26050424576,16,8,16116.0,16200.009761571884,56492.26050424576,40292.250742673874,39932.250052928925,40376.26050424576,37147.0,444.0104513168335,11,0
58814.5947432648,21,8,16194.0,16200.009761571884,58814.5947432648,42614.58498169292,42254.58429194797,42620.5947432648,53691.0,366.0104513168335,12,0
61127.527913570404,25,8,16266.0,16920.011175870895,61127.527913570404,44207.51673769951,44207.51673769951,44861.527913570404,40549.0,654.0111758708954,12,0
62828.12973360582,24,8,16261.0,18000.01211452484,62828.12973360582,44828.11761908098,44468.11691240831,46567.12973360582,40983.0,2099.0128211975098,11,0
69301.3381390008,20,8,16189.0,16200.009761571884,69301.3381390008,53101.328377428916,50221.3243503007,53112.3381390008,48009.0,2891.0137887001038,11,0
81230.45920152664,17,8,16122.0,16200.009761571884,81230.45920152664,65030.449439954755,56750.442696285245,65108.45920152664,52940.0,8358.016505241394,10,0
104675.31900954247,34,8,98995.0,99000.04568862915,104675.31900954247,5675.273320913315,5675.273320913315,5680.319009542465,5237.0,5.045688629150391,1,0
109131.93688250022,9,8,7065.0,7200.0041427612305,109131.93688250022,101931.93273973899,75291.91837025122,102066.93688250022,62371.0,26775.018512248993,16,0
114007.9372219996,35,1,107845.0,108000.0499522686,114007.9372219996,6007.887269731,6007.887269731002,6162.9372219996,5794.0,155.04995226860046,2,0
134294.42088130605,18,8,16128.0,52560.02765727043,134294.42088130605,81734.39322403562,81734.39322403561,118166.42088130605,67863.0,36432.02765727043,12,0
174173.9881426638,36,8,172977.0,173160.07269573212,174173.9881426638,1013.9154469316709,1013.9154469316657,1196.9881426637876,905.0,183.0726957321167,1,0
199546.0133961851,37,8,198914.0,199080.08256983757,199546.0133961851,465.930826347525,465.9308263475245,632.0133961850952,359.0,166.0825698375702,1,0
244871.99125170708,6,8,6964.0,7200.0041427612305,244871.99125170708,237671.98710894585,194831.96606135368,237907.99125170708,206860.0,43076.02519035339,21,0
249211.57507480707,3,8,6836.0,6840.003615140915,249211.57507480707,242371.57145966616,202051.55170096483,242375.57507480707,165835.0,40324.02337384224,24,0
258527.01075098297,22,8,16200.0,61200.031994342804,258527.01075098297,197326.97875664016,197326.97875664016,242327.01075098297,185678.0,45000.031994342804,17,0
262447.1290428465,39,8,261601.0,261720.10661244392,262447.1290428465,727.022430402576,727.0224304025824,846.1290428464999,555.0,119.10661244392395,1,0
263141.584491539,8,8,7043.0,7200.0041427612305,263141.584491539,255941.58034877776,209141.5568502426,256098.584491539,193391.0,46957.02764129639,24,0
273101.0525425044,44,8,271995.0,272160.11294817924,273101.0525425044,940.9395943251438,940.9395943251523,1106.0525425043888,849.0,165.112948179245,1,0
273818.44227774796,7,8,6990.0,7200.0041427612305,273818.44227774796,266618.43813498673,211538.41096528227,266828.44227774796,206539.0,55290.03131246567,27,0
273818.5337399526,40,8,263615.0,263880.1089706421,273818.5337399526,9938.424769310514,9938.424769310517,10203.533739952603,8006.0,265.10897064208984,4,0
274833.5868133545,45,1,274404.0,274680.1154229641,274833.5868133545,153.4713903904194,153.47139039039612,429.58681335451547,132.0,276.11542296409607,1,0
275463.7628531456,46,1,275116.0,275400.1165807247,275463.7628531456,63.64627242088318,63.64627242088318,347.76285314559937,44.0,284.1165807247162,1,0
