time,queue_length,blocking_index,gpu_util,cpu_util,io_read_speed
0,0,0,0.0,0.0,0.0
0.0002586841583251953,0,0,12.483695652173912,6.963333333333334,41.452512687009914
360.0006287097931,0,0,12.483695652173912,6.963333333333334,41.452512687009914
720.0007638931274,0,0,12.483695652173912,6.963333333333334,41.452512687009914
1080.0008709430695,0,0,12.483695652173912,6.963333333333334,41.452512687009914
1440.0009891986847,0,0,12.483695652173912,6.963333333333334,41.452512687009914
1800.0011222362518,0,0,19.296822742474916,26.733333333333334,8204.925062089951
2160.0015318393707,0,0,12.494565217391305,6.889999999999999,41.42982288534462
2520.0018939971924,0,0,12.494565217391305,6.889999999999999,41.42982288534462
2880.0020236968994,0,0,12.494565217391305,6.889999999999999,41.42982288534462
3240.002128839493,0,0,12.494565217391305,6.889999999999999,41.42982288534462
3600.0022399425507,0,0,12.494565217391305,6.889999999999999,41.42982288534462
3960.0023460388184,0,0,12.494565217391305,6.889999999999999,41.42982288534462
4320.002447843552,0,0,12.494565217391305,6.889999999999999,41.42982288534462
4680.002551078796,0,0,12.494565217391305,6.889999999999999,41.42982288534462
5040.0026524066925,0,0,0.0,0.0,0.0
5400.002891540527,0,0,0.0,0.0,0.0
5760.003003120422,0,0,0.0,0.0,0.0
6120.003118991852,0,0,0.0,0.0,0.0
6480.003218889236,0,0,0.0,0.0,0.0
6840.00336265564,0,0,7.72086247086247,36.17,7787.607113449156
7200.003872156143,0,0,39.65469582500833,137.14999999999998,40345.235293802194
7560.004436969757,0,0,45.17395516821849,137.07,40485.726132693664
7920.005026578903,0,0,45.17395516821849,137.07,40485.726132693664
8280.00519490242,0,0,38.155945067663815,135.20333333333332,40653.49657505166
8640.005779981613,0,0,27.884798941347217,170.07333333333335,41007.173287786834
9000.006261348724,0,0,27.884798941347217,170.07333333333335,41007.173287786834
9360.006422758102,0,0,27.884798941347217,170.07333333333335,41007.173287786834
9720.006557703018,0,0,27.884798941347217,170.07333333333335,41007.173287786834
10080.006688594818,0,0,27.884798941347217,170.07333333333335,41007.173287786834
10440.006819486618,0,0,27.884798941347217,170.07333333333335,41007.173287786834
10800.006947517395,0,0,27.884798941347217,170.07333333333335,41007.173287786834
11160.007085561752,0,0,27.884798941347217,170.07333333333335,41007.173287786834
11520.00721359253,0,0,27.884798941347217,170.07333333333335,41007.173287786834
11880.007345438004,0,0,27.884798941347217,170.07333333333335,41007.173287786834
12240.007476091385,0,0,27.884798941347217,170.07333333333335,41007.173287786834
12600.007604837418,0,0,27.884798941347217,170.07333333333335,41007.173287786834
12960.007738828659,0,0,27.884798941347217,170.07333333333335,41007.173287786834
13320.00786948204,0,0,27.884798941347217,170.07333333333335,41007.173287786834
13680.007996797562,0,0,27.884798941347217,170.07333333333335,41007.173287786834
14040.008125305176,0,0,27.884798941347217,170.07333333333335,41007.173287786834
14400.008298158646,0,0,38.30071699134199,177.94,49790.936704817774
14760.008787631989,0,0,38.30071699134199,177.94,49790.936704817774
15120.008965015411,0,0,38.30071699134199,177.94,49790.936704817774
15480.009105682373,0,0,38.30071699134199,177.94,49790.936704817774
15840.00924372673,0,0,38.30071699134199,177.94,49790.936704817774
16200.00948190689,2,9.040911448767547e-05,35.860413677666195,203.60666666666665,81235.40155925209
16560.010147333145,2,0.0010423745172448483,43.123941559064534,245.09666666666664,140596.49979367957
16920.010740995407,2,0.005605898632688849,37.17822408662997,241.87333333333333,139390.7292765977
17280.01140809059,2,0.010169423679000516,41.26660196633923,230.43666666666664,137341.915787855
17640.012035131454,2,0.014732948217566183,41.26660196633923,230.43666666666664,137341.915787855
18000.01221704483,2,0.019296467113502202,39.88217465040831,241.94,145063.3666950422
18360.012857198715,2,0.02385999181829424,30.8507701456112,218.9366666666667,130740.46814310383
18720.013549804688,2,0.02842351718799175,32.79224434191539,221.72,119063.9921557837
19080.014211416245,2,0.03298704216479057,35.04240829618445,219.56666666666666,130172.38371717889
19440.014825820923,2,0.03755056654317446,35.04240829618445,219.56666666666666,130172.38371717889
19800.015019655228,2,0.042114085590225364,35.04240829618445,219.56666666666666,130172.38371717889
20160.01516366005,2,0.04667760400561606,35.04240829618445,219.56666666666666,130172.38371717889
20520.01530790329,2,0.05124112242402906,35.04240829618445,219.56666666666666,130172.38371717889
20880.01545381546,4,0.0013240224370842698,38.736643748408454,214.07,93134.08812648425
21240.01639342308,2,0.05593382844277334,31.312985425601966,220.11666666666665,121170.0784913433
21600.016986608505,2,0.06050791180410764,30.825130587635684,219.89999999999995,130019.89686865592
21960.017585515976,4,0.0027781073051900513,30.75773133116883,210.88666666666666,90119.54170641261
22320.018095493317,4,0.004229884437900002,30.75773133116883,210.88666666666666,90119.54170641261
22680.018262386322,4,0.00568166018705082,30.75773133116883,210.88666666666666,90119.54170641261
